,brand,model,variant,manufactured_year,kilometers_driven,fuel_type,owners,location,price
0,Maruti,Eeco,5 Seater AC,2020,"17,116 Kms",Petrol,1st Owner,Ahmedabad,"4,74,500"
1,Maruti,Baleno,1.2 Delta,2016,"51,069 Kms",Petrol,1st Owner,Ahmedabad,"5,39,000"
2,Maruti,Eeco,5 Seater AC,2020,"17,116 Kms",Petrol,1st Owner,Ahmedabad,"4,74,500"
3,Maruti,Wagon R,VXI BS IV,2018,"23,197 Kms",Petrol,1st Owner,Ahmedabad,"4,41,500"
4,Maruti,Wagon R,VXI,2014,"131,125 Kms",Petrol,1st Owner,Ahmedabad,"3,09,500"
5,Maruti,Wagon R,VXI Plus,2017,"43,031 Kms",Petrol,1st Owner,Ahmedabad,"4,08,500"
6,Maruti,Wagon R,VXI,2014,"42,381 Kms",Petrol,1st Owner,Ahmedabad,"3,61,000"
7,Maruti,Baleno,Alpha,2017,"49,072 Kms",Petrol,1st Owner,Ahmedabad,"6,32,500"
8,Maruti,S-Presso,VXI,2019,"24,230 Kms",Petrol,1st Owner,Ahmedabad,"4,15,500"
9,Maruti,Eeco,5 Seater AC,2012,"57,341 Kms",Petrol,1st Owner,Ahmedabad,"2,73,500"
10,Maruti,Swift Dzire,VXI 1.2,2019,"9,303 Kms",Petrol,1st Owner,Ahmedabad,"6,88,000"
11,Maruti,Swift Dzire,VXI 1.2,2019,"11,935 Kms",Petrol,1st Owner,Ahmedabad,"6,91,000"
12,Maruti,Wagon R,LXI BS IV,2013,"85,416 Kms",Petrol,2nd Owner,Ahmedabad,"3,11,000"
13,Maruti,Swift,VDI,2018,"31,694 Kms",Diesel,1st Owner,Ahmedabad,"6,04,500"
14,Maruti,Ritz,ZXi,2014,"44,000 kms",Petrol,First Owner,Ahmedabad,3.7 Lakh*
15,Maruti,Swift,VDI,2015,"66,000 kms",Diesel,First Owner,Ahmedabad,4.5 Lakh*
16,Maruti,Wagon R,LXI,2009,"63,000 kms",Petrol,First Owner,Ahmedabad,2.3 Lakh*
17,Maruti,Swift,Ldi BSIII,2009,"68,000 kms",Diesel,Second Owner,Ahmedabad,2.35 Lakh*
18,Maruti,Wagon R,LXI,2009,"46,000 kms",Petrol,First Owner,Ahmedabad,2.15 Lakh*
19,Maruti,Swift Dzire,ZDi,2010,"65,000 kms",Diesel,First Owner,Ahmedabad,3.4 Lakh*
20,Hyundai,Grand i10,CRDi Magna,2015,"71,197 Kms",Diesel,1st Owner,Ahmedabad,"3,63,000"
21,Hyundai,Grand i10,Asta,2015,"73,875 Kms",Petrol,1st Owner,Ahmedabad,"4,67,000"
22,Hyundai,EON,Magna Plus,2014,"74,637 Kms",Petrol,1st Owner,Ahmedabad,"2,27,500"
23,Hyundai,Grand i10,CRDi SportZ Edition,2014,"65,000 kms",Diesel,First Owner,Ahmedabad,3.75 Lakh*
24,Hyundai,Creta,1.6 CRDi AT SX Plus,2015,"95,106 kms",Diesel,First Owner,Ahmedabad,9 Lakh*
25,Hyundai,Verna,CRDi 1.6 EX,2018,"62,000 kms",Diesel,First Owner,Ahmedabad,8.51 Lakh*
26,Hyundai,Grand i10,Sportz,2016,"20,000 kms",Petrol,First Owner,Ahmedabad,5.35 Lakh*
27,Hyundai,Creta,1.6 CRDi AT SX Plus,2019,"55,000 kms",Diesel,First Owner,Ahmedabad,13.75 Lakh*
28,Hyundai,Creta,1.6 CRDi AT SX Plus,2016,"62,000 kms",Diesel,First Owner,Ahmedabad,10.5 Lakh*
29,Hyundai,Verna,CRDi,2009,"78,652 kms",Diesel,Third Owner,Ahmedabad,2.25 Lakh*
30,Hyundai,Creta,1.6 CRDi AT SX Plus,2018,"81,345 kms",Diesel,First Owner,Ahmedabad,11.25 Lakh*
31,Hyundai,i20,Sportz 1.4 CRDi,2012,"65,131 kms",Diesel,First Owner,Ahmedabad,3.25 Lakh*
32,Hyundai,Grand i10,Magna,2014,"25,000 kms",Petrol,First Owner,Ahmedabad,4.25 Lakh*
33,Hyundai,Creta,1.6 CRDi SX Plus,2016,"78,000 kms",Diesel,First Owner,Ahmedabad,9.51 Lakh*
34,Hyundai,EON,D Lite Plus,2013,"52,000 kms",Petrol,First Owner,Ahmedabad,2.65 Lakh*
35,Hyundai,Xcent,1.1 CRDi S Option,2015,"70,000 kms",Diesel,First Owner,Ahmedabad,4.75 Lakh*
36,Hyundai,i20,Sportz 1.2,2014,"74,000 kms",Petrol,First Owner,Ahmedabad,5.6 Lakh*
37,Hyundai,i10,Sportz,2009,"86,000 kms",Petrol,First Owner,Ahmedabad,2.45 Lakh*
38,Hyundai,EON,Magna,2012,"80,000 kms",Petrol,Second Owner,Ahmedabad,2.2 Lakh*
39,Hyundai,Verna,CRDi 1.6 AT SX Plus,2017,"70,000 kms",Diesel,First Owner,Ahmedabad,9.5 Lakh*
40,Honda,City,i VTEC CVT VX,2016,"51,000 kms",Petrol,First Owner,Ahmedabad,8.51 Lakh*
41,Honda,Brio,S MT,2015,"32,000 kms",Petrol,First Owner,Ahmedabad,3.99 Lakh*
42,Honda,WR-V,i-DTEC VX,2017,"85,000 kms",Diesel,First Owner,Ahmedabad,7.9 Lakh*
43,Honda,Amaze,S i-Dtech,2013,"64,600 kms",Diesel,First Owner,Ahmedabad,4 Lakh*
44,Honda,WR-V,i-DTEC VX,2018,"76,000 kms",Diesel,First Owner,Ahmedabad,8.4 Lakh*
45,Honda,Brio,VX O,2013,"44,000 kms",Petrol,First Owner,Ahmedabad,3.75 Lakh*
46,Honda,Amaze,S i-Dtech,2014,"67,000 kms",Diesel,First Owner,Ahmedabad,4.4 Lakh*
47,Honda,Brio,1.2 VX AT,2018,"31,000 kms",Petrol,First Owner,Ahmedabad,5.9 Lakh*
48,Honda,Amaze,S i-Dtech,2014,"65,000 kms",Diesel,First Owner,Ahmedabad,3.51 Lakh*
49,Honda,Amaze,E i-Dtech,2015,"60,000 kms",Diesel,First Owner,Ahmedabad,4.25 Lakh*
50,Honda,Accord,VTi-L (MT),2007,"68,000 kms",Petrol,First Owner,Ahmedabad,2.75 Lakh*
51,Honda,Amaze,S i-Dtech,2014,"77,000 kms",Diesel,First Owner,Ahmedabad,3.93 Lakh*
52,Honda,Amaze,EX i-Dtech,2013,"64,000 kms",Diesel,First Owner,Ahmedabad,3.9 Lakh*
53,Honda,Amaze,SX i-VTEC,2015,"48,000 kms",Petrol,First Owner,Ahmedabad,4.7 Lakh*
54,Honda,Jazz,1.2 V AT i VTEC,2016,"62,000 kms",Petrol,First Owner,Ahmedabad,5.65 Lakh*
55,Honda,Jazz,1.5 V i DTEC,2018,"67,000 kms",Diesel,First Owner,Ahmedabad,5.45 Lakh*
56,Honda,City,i DTec SV,2016,"61,000 kms",Diesel,First Owner,Ahmedabad,6.7 Lakh*
57,Honda,Brio,S MT,2014,"83,000 kms",Petrol,First Owner,Ahmedabad,3.55 Lakh*
58,Honda,Amaze,E i-Dtech,2015,"88,000 kms",Diesel,First Owner,Ahmedabad,4.4 Lakh*
59,Toyota,Innova,2.5 VX (Diesel) 8 Seater,2013,"94,754 Kms",Diesel,2nd Owner,Ahmedabad,"7,04,500"
60,Toyota,Etios Liva,GD,2013,"74,000 kms",Diesel,First Owner,Ahmedabad,3.75 Lakh*
61,Toyota,Yaris,V BSIV,2018,"29,900 kms",Petrol,First Owner,Ahmedabad,8.9 Lakh*
62,Toyota,Corolla Altis,1.8 JS,2013,"74,000 kms",Petrol,First Owner,Ahmedabad,6.75 Lakh*
63,Toyota,Etios Liva,GD,2013,"38,000 kms",Diesel,First Owner,Ahmedabad,4.25 Lakh*
64,Toyota,Innova Crysta,2.8 ZX AT BSIV,2018,"44,000 kms",Diesel,First Owner,Ahmedabad,19.75 Lakh*
65,Toyota,Corolla Altis,G AT,2017,"40,000 kms",Petrol,First Owner,Ahmedabad,13 Lakh*
66,Toyota,Innova,2.5 GX (Diesel) 8 Seater,2011,"76,000 kms",Diesel,First Owner,Ahmedabad,6 Lakh*
67,Toyota,Innova Crysta,2.8 GX AT 8S BSIV,2017,"1,00,000 kms",Diesel,First Owner,Ahmedabad,16.5 Lakh*
68,Toyota,Innova,2.5 VX 7 STR,2012,"1,30,000 kms",Diesel,First Owner,Ahmedabad,7.35 Lakh*
69,Toyota,Fortuner,4x2 4 Speed AT,2012,"99,000 kms",Diesel,Second Owner,Ahmedabad,13.5 Lakh*
70,Toyota,Innova Crysta,2.8 ZX AT BSIV,2019,"39,000 kms",Diesel,Second Owner,Ahmedabad,19 Lakh*
71,Toyota,Fortuner,2.8 2WD AT BSIV,2017,"74,000 kms",Diesel,First Owner,Ahmedabad,27.51 Lakh*
72,Toyota,Innova Crysta,2.4 ZX MT,2016,"1,48,528 kms",Diesel,First Owner,Ahmedabad,16.25 Lakh*
73,Toyota,Innova,2.5 GX 8 STR BSIV,2012,"88,000 kms",Diesel,First Owner,Ahmedabad,6.25 Lakh*
74,Toyota,Innova,2.5 GX (Diesel) 8 Seater BS IV,2014,"92,000 kms",Diesel,First Owner,Ahmedabad,6.49 Lakh*
75,Toyota,Innova Crysta,2.8 GX AT 8S BSIV,2018,"58,788 kms",Diesel,First Owner,Ahmedabad,17.75 Lakh*
76,Toyota,Innova Crysta,2.8 GX AT 8S BSIV,2018,"58,788 kms",Diesel,First Owner,Ahmedabad,17.75 Lakh*
77,Toyota,Etios,GD,2012,"73,000 kms",Diesel,First Owner,Ahmedabad,3.5 Lakh*
78,Toyota,Fortuner,2.8 4WD AT,2017,"74,523 kms",Diesel,First Owner,Ahmedabad,27.49 Lakh*
79,Mahindra,XUV500,W7,2018,"46,000 kms",Diesel,First Owner,Ahmedabad,10.5 Lakh*
80,Mahindra,Marazzo,M2 8Str BSIV,2019,"80,000 kms",Diesel,First Owner,Ahmedabad,8.5 Lakh*
81,Mahindra,Scorpio,1.99 S4 9S,2011,"68,521 kms",Diesel,First Owner,Ahmedabad,4.51 Lakh*
82,Mahindra,Xylo,E4 ABS BS IV,2012,"76,000 kms",Diesel,First Owner,Ahmedabad,3.65 Lakh*
83,Mahindra,XUV500,W8 2WD,2013,"55,000 kms",Diesel,First Owner,Ahmedabad,6.25 Lakh*
84,Mahindra,Quanto,C6,2012,"32,001 kms",Diesel,First Owner,Ahmedabad,3.25 Lakh*
85,Mahindra,Bolero,DI NON AC BS III White,2018,"64,000 kms",Diesel,First Owner,Ahmedabad,7.51 Lakh*
86,Mahindra,TUV 300,T8,2018,"66,000 kms",Diesel,First Owner,Ahmedabad,7.91 Lakh*
87,Mahindra,XUV500,W8 2WD,2014,"1,11,000 kms",Diesel,First Owner,Ahmedabad,7.5 Lakh*
88,Mahindra,Thar,CRDe,2016,"40,000 kms",Diesel,Third Owner,Ahmedabad,6.75 Lakh*
89,Mahindra,XUV500,W10 2WD,2015,"69,000 kms",Diesel,First Owner,Ahmedabad,9.5 Lakh*
90,Mahindra,Thar,CRDe ABS,2017,"47,000 kms",Diesel,First Owner,Ahmedabad,8.25 Lakh*
91,Mahindra,XUV500,W10 2WD,2015,"89,000 kms",Diesel,Second Owner,Ahmedabad,9 Lakh*
92,Mahindra,XUV500,W8 2WD,2013,"86,000 kms",Diesel,Second Owner,Ahmedabad,5.75 Lakh*
93,Mahindra,XUV500,W8 2WD,2015,"1,05,000 kms",Diesel,First Owner,Ahmedabad,8.11 Lakh*
94,Mahindra,Bolero,DI,2006,"60,000 kms",Diesel,First Owner,Ahmedabad,2.25 Lakh*
95,Mahindra,XUV500,W7 BSIV,2018,"30,400 kms",Diesel,First Owner,Ahmedabad,11.9 Lakh*
96,Mahindra,XUV500,R W10 FWD,2015,"86,000 kms",Diesel,Second Owner,Ahmedabad,8.51 Lakh*
97,Mahindra,Marazzo,M4 8Str,2018,"43,000 kms",Diesel,First Owner,Ahmedabad,9.5 Lakh*
98,Mahindra,Marazzo,M2 BSIV,2019,"64,532 kms",Diesel,First Owner,Ahmedabad,9 Lakh*
99,Ford,Ecosport,1.5 TDCi Trend BSIV,2016,"42,029 Kms",Diesel,1st Owner,Ahmedabad,"5,77,000"
100,Ford,Figo Aspire,1.5 TDCi Titanium,2017,"68,000 kms",Diesel,First Owner,Ahmedabad,6 Lakh*
101,Ford,Endeavour,2.2 Titanium AT 4X2,2016,"1,16,000 kms",Diesel,First Owner,Ahmedabad,23.5 Lakh*
102,Ford,Figo,1.5D Titanium MT,2018,"44,000 kms",Diesel,First Owner,Ahmedabad,5.25 Lakh*
103,Ford,Ecosport,1.5 Petrol Titanium Plus AT,2016,"24,000 kms",Petrol,First Owner,Ahmedabad,7.75 Lakh*
104,Ford,Figo,1.5D Titanium MT,2017,"19,000 kms",Diesel,First Owner,Ahmedabad,5.9 Lakh*
105,Ford,Ecosport,1.5 TDCi Titanium Plus BSIV,2016,"74,000 kms",Diesel,First Owner,Ahmedabad,7.25 Lakh*
106,Ford,Figo,Diesel Titanium,2014,"55,412 kms",Diesel,First Owner,Ahmedabad,3.41 Lakh*
107,Ford,Ecosport,1.5 TDCi Titanium BSIV,2018,"48,000 kms",Diesel,First Owner,Ahmedabad,8.51 Lakh*
108,Ford,Figo,Diesel EXI,2012,"56,000 kms",Diesel,First Owner,Ahmedabad,2.75 Lakh*
109,Ford,Endeavour,Titanium 4X2,2019,"30,000 kms",Diesel,First Owner,Ahmedabad,29.5 Lakh*
110,Ford,Ecosport,1.5 TDCi Titanium Plus BSIV,2016,"51,000 kms",Diesel,First Owner,Ahmedabad,6.6 Lakh*
111,Ford,Ecosport,1.5 Diesel Titanium Plus,2016,"51,000 kms",Diesel,First Owner,Ahmedabad,7.75 Lakh*
112,Ford,Endeavour,3.2 Titanium AT 4X4,2019,"39,000 kms",Diesel,First Owner,Ahmedabad,34.5 Lakh*
113,Ford,Ecosport,1.5 TDCi Titanium BSIV,2017,"71,000 kms",Diesel,First Owner,Ahmedabad,7.5 Lakh*
114,Ford,Endeavour,3.2 Titanium AT 4X4,2017,"73,000 kms",Diesel,Second Owner,Ahmedabad,27.5 Lakh*
115,Ford,Ecosport,1.5 TDCi Titanium BSIV,2016,"56,000 kms",Diesel,First Owner,Ahmedabad,6.9 Lakh*
116,Ford,Ecosport,1.5 Diesel Titanium BSIV,2017,"57,000 kms",Diesel,First Owner,Ahmedabad,7.25 Lakh*
117,Ford,Ecosport,1.5 Diesel Titanium Plus BSIV,2018,"97,000 kms",Diesel,First Owner,Ahmedabad,8.15 Lakh*
118,Ford,Figo,Petrol EXI,2010,"61,000 kms",Petrol,First Owner,Ahmedabad,2.4 Lakh*
119,Volkswagen,Vento,1.5 TDI Highline,2018,"97,922 Kms",Diesel,1st Owner,Ahmedabad,"7,16,500"
120,Volkswagen,Ameo,1.5 TDI Comfortline,2017,"29,000 kms",Diesel,First Owner,Ahmedabad,6 Lakh*
121,Volkswagen,Vento,Diesel Style Limited Edition,2013,"58,236 kms",Diesel,First Owner,Ahmedabad,4.25 Lakh*
122,Volkswagen,Vento,Diesel Highline,2012,"99,200 kms",Diesel,First Owner,Ahmedabad,3.75 Lakh*
123,Volkswagen,Passat,2.0 TDI AT Highline,2018,"28,000 kms",Diesel,First Owner,Ahmedabad,25.9 Lakh*
124,Volkswagen,Polo,1.5 TDI Highline,2015,"88,000 kms",Diesel,First Owner,Ahmedabad,4.25 Lakh*
125,Volkswagen,Vento,1.2 TSI Highline AT,2018,"17,000 kms",Petrol,First Owner,Ahmedabad,9.5 Lakh*
126,Volkswagen,Polo,Diesel Comfortline 1.2L,2012,"80,000 kms",Diesel,Second Owner,Ahmedabad,2.3 Lakh*
127,Volkswagen,Vento,1.5 TDI Highline AT,2016,"86,000 kms",Diesel,First Owner,Ahmedabad,7.5 Lakh*
128,Volkswagen,Vento,1.5 TDI Highline,2014,"5,65,000 kms",Diesel,First Owner,Ahmedabad,5.75 Lakh*
129,Volkswagen,Ameo,1.5 TDI Highline AT,2017,"87,000 kms",Diesel,First Owner,Ahmedabad,6.25 Lakh*
130,Volkswagen,Polo,1.5 TDI Highline,2014,"65,305 kms",Diesel,First Owner,Ahmedabad,4.5 Lakh*
131,Volkswagen,Passat,Diesel Highline 2.0 TDI,2012,"94,000 kms",Diesel,First Owner,Ahmedabad,7.75 Lakh*
132,Volkswagen,Vento,1.5 TDI Comfortline AT,2015,"68,000 kms",Diesel,First Owner,Ahmedabad,6.5 Lakh*
133,Volkswagen,Passat,1.8 TSI MT,2010,"65,243 kms",Petrol,First Owner,Ahmedabad,5.49 Lakh*
134,Volkswagen,Polo,1.2 MPI Comfortline,2015,"65,000 kms",Petrol,First Owner,Ahmedabad,4.4 Lakh*
135,Volkswagen,Polo,1.5 TDI Trendline,2013,"65,000 kms",Diesel,First Owner,Ahmedabad,3.25 Lakh*
136,Volkswagen,Vento,Diesel Highline,2012,"70,000 kms",Diesel,First Owner,Ahmedabad,3.9 Lakh*
137,Volkswagen,Jetta,2.0 TDI Trendline,2011,"69,000 kms",Diesel,First Owner,Ahmedabad,2.95 Lakh*
138,Volkswagen,Vento,1.5 TDI Comfortline,2015,"1,30,000 kms",Diesel,First Owner,Ahmedabad,5.35 Lakh*
139,Tata,Hexa,XM,2017,"48,700 kms",Diesel,First Owner,Ahmedabad,9.75 Lakh*
140,Tata,Nexon,1.5 Revotorq XM,2018,"59,000 kms",Diesel,First Owner,Ahmedabad,7.75 Lakh*
141,Tata,Indica Vista,Aqua 1.3 Quadrajet,2009,"66,000 kms",Diesel,Second Owner,Ahmedabad,1.4 Lakh*
142,Tata,Nexon,1.5 Revotorq XM,2019,"37,800 kms",Diesel,First Owner,Ahmedabad,8.25 Lakh*
143,Tata,Zest,Quadrajet 1.3 XTA,2016,"66,000 kms",Diesel,First Owner,Ahmedabad,3.9 Lakh*
144,Tata,Nano,Twist XT,2015,"28,900 kms",Petrol,First Owner,Ahmedabad,1.55 Lakh*
145,Tata,Tiago,1.2 Revotron XT,2019,"72,000 kms",Petrol,First Owner,Ahmedabad,4.9 Lakh*
146,Tata,Nexon,XZ Plus S,2020,"7,500 kms",Petrol,First Owner,Ahmedabad,10.9 Lakh*
147,Tata,Manza,Club Class Quadrajet90 EX,2010,"54,000 kms",Diesel,Second Owner,Ahmedabad,1.9 Lakh*
148,Tata,Safari Storme,LX,2012,"75,100 kms",Diesel,First Owner,Ahmedabad,3.5 Lakh*
149,Tata,Nano,XT,2016,"39,000 kms",Petrol,Second Owner,Ahmedabad,1.5 Lakh*
150,Tata,Indigo,LX (TDI) BS-III,2015,"59,000 kms",Diesel,First Owner,Ahmedabad,2.51 Lakh*
151,Tata,Nano,Twist XT,2015,"28,000 kms",Petrol,First Owner,Ahmedabad,1.6 Lakh*
152,Tata,Indica Vista,Aqua 1.3 Quadrajet,2009,"1,20,000 kms",Diesel,Second Owner,Ahmedabad,1.75 Lakh*
153,Tata,Indica Vista,Quadrajet Anniversary Edition,2009,"1,00,000 kms",Diesel,Second Owner,Ahmedabad,1.5 Lakh*
154,Tata,Sumo,EX,2013,"1,20,000 kms",Diesel,Second Owner,Ahmedabad,2.5 Lakh*
155,Tata,Indigo,LS TDI BSIII,2016,"2,62,000 kms",Diesel,First Owner,Ahmedabad,1.5 Lakh*
156,Tata,Indigo,eGLS BS IV,2014,"1,15,000 kms",Petrol,Second Owner,Ahmedabad,1.75 Lakh*
157,Tata,Indica,DLX,2006,"1,20,000 kms",Diesel,Third Owner,Ahmedabad,"63,000*"
158,Tata,Safari Storme,VX Varicor 400,2017,"1,20,000 kms",Diesel,First Owner,Ahmedabad,8.17 Lakh*
159,Mercedes-Benz,B Class,B180 Sports,2013,"57,000 kms",Petrol,Second Owner,Ahmedabad,12.9 Lakh*
160,Mercedes-Benz,E-Class,E250 CDI Elegance,2011,"87,000 kms",Diesel,Second Owner,Ahmedabad,12.5 Lakh*
161,Mercedes-Benz,E-Class,E250 CDI Blue Efficiency,2011,"86,000 kms",Diesel,Third Owner,Ahmedabad,12.5 Lakh*
162,Mercedes-Benz,E-Class,E250 CDI Avantgarde,2016,"48,000 kms",Diesel,Second Owner,Ahmedabad,26.51 Lakh*
163,Mercedes-Benz,E-Class,E250 CDI Avantgarde,2011,"69,810 kms",Diesel,First Owner,Ahmedabad,13.75 Lakh*
164,Mercedes-Benz,New C-Class,220 CDI MT,2014,"85,000 kms",Diesel,Second Owner,Ahmedabad,14 Lakh*
165,Mercedes-Benz,New C-Class,C 220 CDI BE Avantgare,2010,"51,000 kms",Diesel,First Owner,Ahmedabad,9.5 Lakh*
166,Mercedes-Benz,B Class,B180 Sports,2014,"35,000 kms",Petrol,Second Owner,Ahmedabad,13.5 Lakh*
167,Mercedes-Benz,New C-Class,C 200 CGI Elegance,2010,"85,000 kms",Petrol,First Owner,Ahmedabad,8.5 Lakh*
168,Mercedes-Benz,GLA Class,200 d Sport,2018,"63,205 kms",Diesel,First Owner,Ahmedabad,26.5 Lakh*
169,Mercedes-Benz,E-Class,E 220 CDI Avantgarde,2013,"75,800 kms",Diesel,First Owner,Ahmedabad,16.5 Lakh*
170,Mercedes-Benz,B Class,B180 Sport,2013,"52,000 kms",Petrol,Second Owner,Ahmedabad,11 Lakh*
171,Mercedes-Benz,GLA Class,200,2015,"41,000 kms",Petrol,Second Owner,Ahmedabad,18.9 Lakh*
172,Mercedes-Benz,GLA Class,200 d Style,2017,"18,000 kms",Diesel,First Owner,Ahmedabad,27.5 Lakh*
173,Mercedes-Benz,E-Class,E250 CDI Elegance,2011,"1,16,000 kms",Diesel,Second Owner,Ahmedabad,11 Lakh*
174,Mercedes-Benz,GLA Class,220 d 4MATIC,2018,"62,001 kms",Diesel,First Owner,Ahmedabad,26.5 Lakh*
175,Mercedes-Benz,GLC,220d 4MATIC Sport,2016,"77,000 kms",Diesel,First Owner,Ahmedabad,33 Lakh*
176,Mercedes-Benz,A Class,A200 CDI,2015,"67,000 kms",Diesel,Second Owner,Ahmedabad,14.5 Lakh*
177,Mercedes-Benz,New C-Class,220 CDI AT,2012,"81,000 kms",Diesel,First Owner,Ahmedabad,13.25 Lakh*
178,Mercedes-Benz,S-Class,S 350 CDIL,2011,"80,000 kms",Diesel,First Owner,Ahmedabad,18.75 Lakh*
179,Renault,Lodgy,110PS RxZ 7 Seater,2016,"72,000 kms",Diesel,Second Owner,Ahmedabad,4.9 Lakh*
180,Renault,Duster,110PS Diesel RxZ,2013,"52,000 kms",Diesel,First Owner,Ahmedabad,4.9 Lakh*
181,Renault,Pulse,RxL,2013,"21,764 kms",Diesel,First Owner,Ahmedabad,3.5 Lakh*
182,Renault,Duster,85PS Diesel RxL,2017,"65,000 kms",Diesel,First Owner,Ahmedabad,7.25 Lakh*
183,Renault,Captur,1.5 Diesel RXE,2019,"46,000 kms",Diesel,First Owner,Ahmedabad,7.9 Lakh*
184,Renault,KWID,RXL,2019,"17,000 kms",Petrol,First Owner,Ahmedabad,3.5 Lakh*
185,Renault,KWID,RXT,2016,"28,000 kms",Petrol,First Owner,Ahmedabad,3.7 Lakh*
186,Renault,Duster,85PS Diesel RxS,2016,"55,000 kms",Diesel,First Owner,Ahmedabad,6.25 Lakh*
187,Renault,Duster,110PS Diesel RxZ,2014,"70,000 kms",Diesel,First Owner,Ahmedabad,5 Lakh*
188,Renault,Duster,85PS Diesel RxE,2013,"63,000 kms",Diesel,Second Owner,Ahmedabad,4 Lakh*
189,Renault,Duster,110PS Diesel RxL,2013,"65,000 kms",Diesel,First Owner,Ahmedabad,4.7 Lakh*
190,Renault,Scala,Diesel RxZ,2013,"72,000 kms",Diesel,First Owner,Ahmedabad,2.9 Lakh*
191,Renault,Duster,110PS Diesel RxL,2014,"89,000 kms",Diesel,First Owner,Ahmedabad,5.25 Lakh*
192,Renault,KWID,1.0 RXT Optional,2018,"4,000 kms",Petrol,First Owner,Ahmedabad,4.45 Lakh*
193,Renault,KWID,RXL,2017,"39,000 kms",Petrol,First Owner,Ahmedabad,2.8 Lakh*
194,Renault,KWID,1.0 RXT Optional,2018,"26,000 kms",Petrol,First Owner,Ahmedabad,3.4 Lakh*
195,Renault,Scala,Diesel RxL,2013,"60,003 kms",Diesel,First Owner,Ahmedabad,3.25 Lakh*
196,Renault,Scala,Diesel RxL,2013,"65,000 kms",Diesel,First Owner,Ahmedabad,3.05 Lakh*
197,Renault,Lodgy,Stepway 110PS RXZ 7S,2018,"33,300 kms",Diesel,First Owner,Ahmedabad,7.1 Lakh*
198,Renault,KWID,RXT 02 Anniversary Edition,2018,"34,000 kms",Petrol,First Owner,Ahmedabad,3.8 Lakh*
199,BMW,X1,xDrive 20d xLine,2019,"33,000 kms",Diesel,Second Owner,Ahmedabad,30.9 Lakh*
200,BMW,3 Series,320d Luxury Line,2017,"78,000 kms",Diesel,First Owner,Ahmedabad,26.95 Lakh*
201,BMW,5 Series,520d Luxury Line,2013,"89,000 kms",Diesel,Second Owner,Ahmedabad,17.9 Lakh*
202,BMW,5 Series,525d,2012,"68,000 kms",Diesel,First Owner,Ahmedabad,16.5 Lakh*
203,BMW,3 Series GT,Luxury Line,2018,"2,300 kms",Diesel,First Owner,Ahmedabad,42 Lakh*
204,BMW,5 Series,520d Luxury Line,2013,"76,000 kms",Diesel,First Owner,Ahmedabad,19.5 Lakh*
205,BMW,5 Series,520d Sedan,2013,"1,25,000 kms",Diesel,Second Owner,Ahmedabad,18.5 Lakh*
206,BMW,3 Series,320d Luxury Line,2017,"68,000 kms",Diesel,First Owner,Ahmedabad,27 Lakh*
207,BMW,X3,xDrive 20d Luxury Line,2019,"31,794 kms",Diesel,First Owner,Ahmedabad,55 Lakh*
208,BMW,X3,xDrive20d M Sport,2017,"33,206 kms",Diesel,First Owner,Ahmedabad,40 Lakh*
209,BMW,5 Series,530d M Sport,2018,"22,000 kms",Diesel,First Owner,Ahmedabad,53 Lakh*
210,BMW,7 Series,730Ld,2009,"35,000 kms",Diesel,First Owner,Ahmedabad,17.5 Lakh*
211,BMW,3 Series,320d Luxury Line,2012,"75,000 kms",Diesel,Second Owner,Ahmedabad,9.5 Lakh*
212,BMW,X1,xDrive 20d M Sport,2018,"56,000 kms",Diesel,First Owner,Ahmedabad,25.5 Lakh*
213,BMW,5 Series,520d Luxury Line,2019,"9,439 kms",Diesel,First Owner,Ahmedabad,53 Lakh*
214,BMW,3 Series GT,Luxury Line,2019,"38,000 kms",Diesel,First Owner,Ahmedabad,34.9 Lakh*
215,BMW,5 Series,520d Luxury Line,2017,"55,000 kms",Diesel,First Owner,Ahmedabad,38.5 Lakh*
216,BMW,5 Series,530d M Sport,2018,"13,977 kms",Diesel,First Owner,Ahmedabad,52 Lakh*
217,BMW,3 Series,320d M Sport,2016,"45,000 kms",Diesel,First Owner,Ahmedabad,26.5 Lakh*
218,BMW,3 Series,320d Luxury Line,2013,"93,000 kms",Diesel,First Owner,Ahmedabad,14.95 Lakh*
219,Chevrolet,Enjoy,TCDi LS 7 Seater,2013,"65,000 kms",Diesel,First Owner,Ahmedabad,3.5 Lakh*
220,Chevrolet,Enjoy,TCDi LS 7 Seater,2013,"65,000 kms",Diesel,First Owner,Ahmedabad,3.5 Lakh*
221,Chevrolet,Enjoy,TCDi LS 7 Seater,2013,"85,412 kms",Diesel,First Owner,Ahmedabad,3.51 Lakh*
222,Chevrolet,Cruze,LTZ AT,2010,"1,17,000 kms",Diesel,First Owner,Ahmedabad,3.75 Lakh*
223,Chevrolet,Tavera,LT L1 9 Seats BSIII,2007,"80,000 kms",Diesel,First Owner,Ahmedabad,2.75 Lakh*
224,Chevrolet,Tavera,Neo 3 10 Seats BSIII,2016,"90,000 kms",Diesel,First Owner,Ahmedabad,5.6 Lakh*
225,Chevrolet,Tavera,B1-10 seats BSIII,2006,"1,00,000 kms",Diesel,First Owner,Ahmedabad,2.25 Lakh*
226,Chevrolet,Cruze,LTZ,2009,"1,35,000 kms",Diesel,First Owner,Ahmedabad,5 Lakh*
